"species" "gbifID" "countryCode" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "year" "basisOfRecord" "source"
"34" "Malus fusca" 4936393752 "US" 45.074547 -123.611153 9 2022 "HUMAN_OBSERVATION" "GBIF"
"35" "Malus fusca" 4936362872 "CA" 49.093067 -122.048004 5 2024 "HUMAN_OBSERVATION" "GBIF"
"36" "Malus fusca" 4936330500 "US" 47.438159 -122.839831 44 2024 "HUMAN_OBSERVATION" "GBIF"
"37" "Malus fusca" 4936149010 "CA" 49.50384 -123.751422 30 2020 "HUMAN_OBSERVATION" "GBIF"
"38" "Malus fusca" 4936074441 "CA" 49.439222 -123.72227 NA 2020 "HUMAN_OBSERVATION" "GBIF"
"39" "Malus fusca" 4936012161 "CA" 53.934238 -132.084503 10 2024 "HUMAN_OBSERVATION" "GBIF"
"40" "Malus fusca" 4935812985 "CA" 49.331333 -123.262138 87 2024 "HUMAN_OBSERVATION" "GBIF"
"41" "Malus fusca" 4935778458 "CA" 49.057695 -122.347922 25 2024 "HUMAN_OBSERVATION" "GBIF"
"42" "Malus fusca" 4935764291 "US" 46.122931 -123.92397 3 2024 "HUMAN_OBSERVATION" "GBIF"
"43" "Malus fusca" 4935762423 "CA" 49.092449 -122.047928 5 2024 "HUMAN_OBSERVATION" "GBIF"
"44" "Malus fusca" 4935755387 "US" 47.572364 -122.012842 13 2024 "HUMAN_OBSERVATION" "GBIF"
"45" "Malus fusca" 4935691607 "CA" 49.512017 -123.917173 33 2021 "HUMAN_OBSERVATION" "GBIF"
"46" "Malus fusca" 4935685145 "CA" 49.331253 -123.261543 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"47" "Malus fusca" 4935644601 "CA" 49.006821 -125.675973 16 2024 "HUMAN_OBSERVATION" "GBIF"
"48" "Malus fusca" 4924175598 "US" 46.946616 -122.275145 440 2024 "HUMAN_OBSERVATION" "GBIF"
"49" "Malus fusca" 4924114812 "CA" 49.258773 -126.137432 23 2024 "HUMAN_OBSERVATION" "GBIF"
"50" "Malus fusca" 4924096837 "CA" 48.895599 -124.961784 5 2024 "HUMAN_OBSERVATION" "GBIF"
"51" "Malus fusca" 4923956494 "US" 46.801701 -122.407924 126 2024 "HUMAN_OBSERVATION" "GBIF"
"52" "Malus fusca" 4923860538 "US" 45.348145 -121.992317 4 2024 "HUMAN_OBSERVATION" "GBIF"
"53" "Malus fusca" 4923781164 "CA" 49.169952 -123.195183 5 2024 "HUMAN_OBSERVATION" "GBIF"
"54" "Malus fusca" 4923652477 "CA" 49.474174 -123.75456 10241 2023 "HUMAN_OBSERVATION" "GBIF"
"55" "Malus fusca" 4921920724 "CA" 49.701817 -123.167769 10 2024 "HUMAN_OBSERVATION" "GBIF"
"56" "Malus fusca" 4921890809 "CA" 48.810059 -125.159546 5 2024 "HUMAN_OBSERVATION" "GBIF"
"57" "Malus fusca" 4921707226 "CA" 48.809601 -125.16037 5 2024 "HUMAN_OBSERVATION" "GBIF"
"58" "Malus fusca" 4921593264 "CA" 48.821468 -125.126083 5 2024 "HUMAN_OBSERVATION" "GBIF"
"59" "Malus fusca" 4921504478 "US" 47.242857 -124.215072 3 2024 "HUMAN_OBSERVATION" "GBIF"
"60" "Malus fusca" 4919618524 "CA" 52.587447 -128.523603 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"61" "Malus fusca" 4919561318 "CA" 49.697844 -123.177793 4 2024 "HUMAN_OBSERVATION" "GBIF"
"62" "Malus fusca" 4919452224 "CA" 48.834229 -125.138634 5 2024 "HUMAN_OBSERVATION" "GBIF"
"63" "Malus fusca" 4919247548 "US" 47.865517 -121.943537 52 2024 "HUMAN_OBSERVATION" "GBIF"
"64" "Malus fusca" 4919202812 "CA" 49.105278 -125.611111 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"65" "Malus fusca" 4911133551 "CA" 50.521074 -123.036425 714 2020 "HUMAN_OBSERVATION" "GBIF"
"66" "Malus fusca" 4911091682 "CA" 48.811686 -125.146108 10 2024 "HUMAN_OBSERVATION" "GBIF"
"67" "Malus fusca" 4911088628 "US" 46.46511 -122.59348 26999 2024 "HUMAN_OBSERVATION" "GBIF"
"68" "Malus fusca" 4911060572 "CA" 48.812088 -125.156867 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"69" "Malus fusca" 4910966694 "US" 45.369319 -122.591417 10 2024 "HUMAN_OBSERVATION" "GBIF"
"70" "Malus fusca" 4910947699 "CA" 52.062661 -127.836106 5 2019 "HUMAN_OBSERVATION" "GBIF"
"71" "Malus fusca" 4910937570 "CA" 49.090282 -125.518153 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"72" "Malus fusca" 4910800224 "CA" 49.507022 -123.756478 4 2023 "HUMAN_OBSERVATION" "GBIF"
"73" "Malus fusca" 4910783928 "US" 47.056833 -123.277408 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"74" "Malus fusca" 4910743168 "CA" 48.834483 -125.135686 10 2024 "HUMAN_OBSERVATION" "GBIF"
"75" "Malus fusca" 4910740870 "US" 46.914647 -122.272289 87 2024 "HUMAN_OBSERVATION" "GBIF"
"76" "Malus fusca" 4910712588 "CA" 49.28952 -122.846275 5 2024 "HUMAN_OBSERVATION" "GBIF"
"77" "Malus fusca" 4910706622 "US" 46.910573 -122.9171 14 2024 "HUMAN_OBSERVATION" "GBIF"
"78" "Malus fusca" 4910681675 "CA" 49.504283 -123.752812 NA 2022 "HUMAN_OBSERVATION" "GBIF"
"79" "Malus fusca" 4909335739 "CA" 48.925636 -125.53735 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"80" "Malus fusca" 4909332144 "US" 44.399357 -123.322394 122 2024 "HUMAN_OBSERVATION" "GBIF"
"81" "Malus fusca" 4909255792 "US" 44.069246 -121.347708 8 2024 "HUMAN_OBSERVATION" "GBIF"
"82" "Malus fusca" 4909231131 "US" 48.95348 -122.196041 926 2024 "HUMAN_OBSERVATION" "GBIF"
"83" "Malus fusca" 4909226555 "US" 46.976933 -122.638488 5 2024 "HUMAN_OBSERVATION" "GBIF"
"84" "Malus fusca" 4909222115 "US" 45.54478 -122.07968 35 2024 "HUMAN_OBSERVATION" "GBIF"
"85" "Malus fusca" 4909190606 "US" 45.034154 -123.019841 3 2024 "HUMAN_OBSERVATION" "GBIF"
"86" "Malus fusca" 4909190454 "CA" 49.232247 -122.002694 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"87" "Malus fusca" 4909175625 "CA" 49.296458 -122.698283 NA 2020 "HUMAN_OBSERVATION" "GBIF"
"88" "Malus fusca" 4909170794 "US" 45.322638 -122.289597 6 2024 "HUMAN_OBSERVATION" "GBIF"
"89" "Malus fusca" 4909141998 "CA" 49.476387 -123.862938 13 2024 "HUMAN_OBSERVATION" "GBIF"
"90" "Malus fusca" 4909136334 "CA" 49.064482 -124.880677 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"91" "Malus fusca" 4909134448 "CA" 48.641628 -123.649681 10 2019 "HUMAN_OBSERVATION" "GBIF"
"92" "Malus fusca" 4909132931 "US" 48.237522 -121.939758 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"93" "Malus fusca" 4909132106 "CA" 49.270478 -123.03913 6 2020 "HUMAN_OBSERVATION" "GBIF"
"94" "Malus fusca" 4909115784 "CA" 48.793215 -125.116156 31 2019 "HUMAN_OBSERVATION" "GBIF"
"95" "Malus fusca" 4909113909 "US" 48.279187 -122.188478 3 2024 "HUMAN_OBSERVATION" "GBIF"
"96" "Malus fusca" 4909105073 "CA" 49.231992 -122.003086 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"97" "Malus fusca" 4909080979 "CA" 49.005333 -124.858163 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"98" "Malus fusca" 4909071915 "US" 48.267922 -122.313545 9 2024 "HUMAN_OBSERVATION" "GBIF"
"99" "Malus fusca" 4909069525 "US" 48.934412 -122.249701 31 2020 "HUMAN_OBSERVATION" "GBIF"
"100" "Malus fusca" 4909029598 "US" 48.957493 -122.199307 7 2024 "HUMAN_OBSERVATION" "GBIF"
"101" "Malus fusca" 4909028877 "CA" 49.232089 -122.003328 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"102" "Malus fusca" 4908988294 "CA" 48.939861 -125.570603 8 2024 "HUMAN_OBSERVATION" "GBIF"
"103" "Malus fusca" 4908960278 "CA" 49.046833 -125.596607 244 2019 "HUMAN_OBSERVATION" "GBIF"
"104" "Malus fusca" 4908955975 "CA" 49.130958 -123.19477 4 2024 "HUMAN_OBSERVATION" "GBIF"
"105" "Malus fusca" 4908941247 "CA" 49.003728 -122.661205 26582 2020 "HUMAN_OBSERVATION" "GBIF"
"106" "Malus fusca" 4908914358 "US" 46.91086 -122.918952 300 2024 "HUMAN_OBSERVATION" "GBIF"
"107" "Malus fusca" 4908888675 "CA" 53.940588 -132.083138 NA 2019 "HUMAN_OBSERVATION" "GBIF"
"108" "Malus fusca" 4908868585 "US" 48.957602 -122.199327 17 2024 "HUMAN_OBSERVATION" "GBIF"
"109" "Malus fusca" 4908849390 "US" 48.709376 -122.191975 5 2018 "HUMAN_OBSERVATION" "GBIF"
"110" "Malus fusca" 4908843284 "US" 48.752072 -121.55242 NA 2020 "HUMAN_OBSERVATION" "GBIF"
"111" "Malus fusca" 4908833135 "CA" 52.473431 -127.740525 10 2019 "HUMAN_OBSERVATION" "GBIF"
"112" "Malus fusca" 4908789653 "CA" 49.064444 -124.8725 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"113" "Malus fusca" 4908785668 "CA" 49.186159 -122.757984 7 2024 "HUMAN_OBSERVATION" "GBIF"
"114" "Malus fusca" 4908779114 "CA" 49.182236 -122.759265 4 2024 "HUMAN_OBSERVATION" "GBIF"
"115" "Malus fusca" 4908769804 "CA" 52.060019 -127.834022 10 2019 "HUMAN_OBSERVATION" "GBIF"
"116" "Malus fusca" 4908757903 "US" 47.57697 -122.311972 4 2024 "HUMAN_OBSERVATION" "GBIF"
"117" "Malus fusca" 4908751102 "US" 48.268303 -121.674924 3 2024 "HUMAN_OBSERVATION" "GBIF"
"118" "Malus fusca" 4908745481 "CA" 54.42315 -128.551876 25717 2024 "HUMAN_OBSERVATION" "GBIF"
"119" "Malus fusca" 4908734082 "US" 48.957519 -122.198989 6 2024 "HUMAN_OBSERVATION" "GBIF"
"120" "Malus fusca" 4908709430 "CA" 49.048141 -125.49968 20 2024 "HUMAN_OBSERVATION" "GBIF"
"121" "Malus fusca" 4908708595 "CA" 49.141058 -122.930165 20 2024 "HUMAN_OBSERVATION" "GBIF"
"122" "Malus fusca" 4908697965 "CA" 49.0582 -122.881211 8 2024 "HUMAN_OBSERVATION" "GBIF"
"123" "Malus fusca" 4908694497 "CA" 48.852287 -125.12231 52 2019 "HUMAN_OBSERVATION" "GBIF"
"124" "Malus fusca" 4908651552 "CA" 52.062467 -127.83612 10 2019 "HUMAN_OBSERVATION" "GBIF"
"125" "Malus fusca" 4908649009 "CA" 52.212936 -127.875856 10 2019 "HUMAN_OBSERVATION" "GBIF"
"126" "Malus fusca" 4908613512 "CA" 49.14714 -122.93268 20 2024 "HUMAN_OBSERVATION" "GBIF"
"127" "Malus fusca" 4908605132 "CA" 54.587893 -128.554979 25717 2024 "HUMAN_OBSERVATION" "GBIF"
"128" "Malus fusca" 4908578842 "CA" 49.127457 -125.903496 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"129" "Malus fusca" 4908576944 "US" 45.684716 -122.739426 10 2015 "HUMAN_OBSERVATION" "GBIF"
"130" "Malus fusca" 4908568870 "US" 47.897826 -122.025295 6 2024 "HUMAN_OBSERVATION" "GBIF"
"131" "Malus fusca" 4908568537 "US" 44.432137 -123.760457 27317 2024 "HUMAN_OBSERVATION" "GBIF"
"132" "Malus fusca" 4908533537 "US" 47.425686 -123.054962 26839 2024 "HUMAN_OBSERVATION" "GBIF"
"133" "Malus fusca" 4908415153 "CA" 49.257421 -122.789549 5 2019 "HUMAN_OBSERVATION" "GBIF"
"134" "Malus fusca" 4908403299 "CA" 49.244094 -122.391376 8 2024 "HUMAN_OBSERVATION" "GBIF"
"135" "Malus fusca" 4908342067 "CA" 52.062661 -127.836105 5 2019 "HUMAN_OBSERVATION" "GBIF"
"136" "Malus fusca" 4908324215 "CA" 49.303855 -123.137495 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"137" "Malus fusca" 4908305925 "US" 48.406666 -122.553055 NA 2019 "HUMAN_OBSERVATION" "GBIF"
"138" "Malus fusca" 4908303789 "US" 45.212038 -122.493782 27190 2024 "HUMAN_OBSERVATION" "GBIF"
"139" "Malus fusca" 4908259853 "US" 48.237125 -121.941658 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"140" "Malus fusca" 4908231544 "US" 47.547666 -122.001073 58 2024 "HUMAN_OBSERVATION" "GBIF"
"141" "Malus fusca" 4908229953 "US" 44.667028 -123.233108 11 2024 "HUMAN_OBSERVATION" "GBIF"
"142" "Malus fusca" 4908224756 "US" 48.207137 -120.017249 4 2024 "HUMAN_OBSERVATION" "GBIF"
"143" "Malus fusca" 4908213040 "US" 45.686253 -122.68422 1662 2015 "HUMAN_OBSERVATION" "GBIF"
"144" "Malus fusca" 4908196890 "CA" 50.121931 -122.967103 4 2024 "HUMAN_OBSERVATION" "GBIF"
"145" "Malus fusca" 4908166566 "CA" 49.289111 -124.924487 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"146" "Malus fusca" 4908155304 "CA" 48.858083 -125.022927 NA 2019 "HUMAN_OBSERVATION" "GBIF"
"147" "Malus fusca" 4908127904 "US" 48.791709 -122.616758 20 2014 "HUMAN_OBSERVATION" "GBIF"
"148" "Malus fusca" 4908105422 "US" 44.866082 -122.649502 5 2022 "HUMAN_OBSERVATION" "GBIF"
"149" "Malus fusca" 4908105215 "US" 48.831441 -122.583386 7 2024 "HUMAN_OBSERVATION" "GBIF"
"150" "Malus fusca" 4908090562 "CA" 49.164566 -123.123391 9 2024 "HUMAN_OBSERVATION" "GBIF"
"151" "Malus fusca" 4908048859 "CA" 49.205732 -122.734544 15 2024 "HUMAN_OBSERVATION" "GBIF"
"152" "Malus fusca" 4908046878 "CA" 48.826738 -125.15552 58 2019 "HUMAN_OBSERVATION" "GBIF"
"153" "Malus fusca" 4908031974 "CA" 49.590515 -125.091247 9 2019 "HUMAN_OBSERVATION" "GBIF"
"154" "Malus fusca" 4908029453 "US" 58.528897 -134.818008 4 2024 "HUMAN_OBSERVATION" "GBIF"
"155" "Malus fusca" 4907989032 "CA" 48.421067 -124.053239 5 2019 "HUMAN_OBSERVATION" "GBIF"
"156" "Malus fusca" 4907979290 "CA" 49.366576 -122.45553 NA 2020 "HUMAN_OBSERVATION" "GBIF"
"157" "Malus fusca" 4904366229 "CA" 48.832687 -125.129647 20 2024 "HUMAN_OBSERVATION" "GBIF"
"158" "Malus fusca" 4904255971 "CA" 49.715513 -123.162025 68 2024 "HUMAN_OBSERVATION" "GBIF"
"159" "Malus fusca" 4904175974 "US" 46.757767 -122.123244 35 2024 "HUMAN_OBSERVATION" "GBIF"
"160" "Malus fusca" 4904038571 "CA" 49.205292 -123.147361 7 2024 "HUMAN_OBSERVATION" "GBIF"
"161" "Malus fusca" 4903995644 "CA" 49.218986 -123.186142 20 2024 "HUMAN_OBSERVATION" "GBIF"
"162" "Malus fusca" 4903865459 "CA" 49.430389 -123.673203 30 2024 "HUMAN_OBSERVATION" "GBIF"
"163" "Malus fusca" 4903754420 "CA" 49.033986 -125.552842 9 2024 "HUMAN_OBSERVATION" "GBIF"
"164" "Malus fusca" 4902111734 "US" 41.13355 -124.155961 7 2024 "HUMAN_OBSERVATION" "GBIF"
"165" "Malus fusca" 4902047827 "US" 46.023076 -123.455112 8 2024 "HUMAN_OBSERVATION" "GBIF"
"166" "Malus fusca" 4901895604 "CA" 49.243939 -122.391481 6 2020 "HUMAN_OBSERVATION" "GBIF"
"167" "Malus fusca" 4901874995 "CA" 48.975322 -125.289553 244 2024 "HUMAN_OBSERVATION" "GBIF"
"168" "Malus fusca" 4901790484 "CA" 49.2584 -122.828147 4 2024 "HUMAN_OBSERVATION" "GBIF"
"169" "Malus fusca" 4901672793 "CA" 49.182587 -122.653362 252 2024 "HUMAN_OBSERVATION" "GBIF"
"170" "Malus fusca" 4901610785 "CA" 48.936602 -124.982272 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"171" "Malus fusca" 4901357104 "CA" 49.064335 -124.88096 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"172" "Malus fusca" 4901342366 "CA" 48.818958 -125.154275 10 2024 "HUMAN_OBSERVATION" "GBIF"
"173" "Malus fusca" 4901278162 "CA" 52.59087 -128.519653 3 2024 "HUMAN_OBSERVATION" "GBIF"
"174" "Malus fusca" 4901144840 "CA" 49.328403 -122.853088 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"175" "Malus fusca" 4901097795 "US" 58.498543 -134.789175 1137 2024 "HUMAN_OBSERVATION" "GBIF"
"176" "Malus fusca" 4900844711 "CA" 56.796351 -131.249862 25371 2022 "HUMAN_OBSERVATION" "GBIF"
"177" "Malus fusca" 4898052180 "US" 41.873366 -124.197666 NA 1997 "PRESERVED_SPECIMEN" "GBIF"
"178" "Malus fusca" 4892054516 "US" 41.133706 -124.159317 4 2024 "HUMAN_OBSERVATION" "GBIF"
"179" "Malus fusca" 4892045866 "CA" 49.237572 -123.206025 4 2024 "HUMAN_OBSERVATION" "GBIF"
"180" "Malus fusca" 4891841260 "US" 58.60067 -134.91632 12 2024 "HUMAN_OBSERVATION" "GBIF"
"181" "Malus fusca" 4875554341 "US" 43.993823 -123.241791 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"182" "Malus fusca" 4875542863 "CA" 48.832312 -125.12973 24 2024 "HUMAN_OBSERVATION" "GBIF"
"183" "Malus fusca" 4875480393 "CA" 48.832741 -125.129533 32 2024 "HUMAN_OBSERVATION" "GBIF"
"184" "Malus fusca" 4875368372 "US" 59.196801 -135.409769 3 2024 "HUMAN_OBSERVATION" "GBIF"
"185" "Malus fusca" 4875284641 "US" 48.067353 -121.513303 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"186" "Malus fusca" 4875269659 "CA" 49.289397 -124.922413 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"187" "Malus fusca" 4875249417 "CA" 49.18042 -122.744217 4 2024 "HUMAN_OBSERVATION" "GBIF"
"188" "Malus fusca" 4875212700 "US" 48.717123 -122.699194 8 2024 "HUMAN_OBSERVATION" "GBIF"
"189" "Malus fusca" 4875204998 "US" 48.284837 -122.19355 4 2024 "HUMAN_OBSERVATION" "GBIF"
"190" "Malus fusca" 4875155467 "CA" 49.180534 -122.744316 4 2024 "HUMAN_OBSERVATION" "GBIF"
"191" "Malus fusca" 4875149514 "US" 48.029929 -122.17773 4 2024 "HUMAN_OBSERVATION" "GBIF"
"192" "Malus fusca" 4875136497 "CA" 48.787425 -125.116072 20 2024 "HUMAN_OBSERVATION" "GBIF"
"193" "Malus fusca" 4875045139 "CA" 54.301861 -130.334642 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"194" "Malus fusca" 4872595292 "CA" 49.506794 -123.756635 7 2024 "HUMAN_OBSERVATION" "GBIF"
"195" "Malus fusca" 4872585608 "US" 41.162972 -124.129411 3 2022 "HUMAN_OBSERVATION" "GBIF"
"196" "Malus fusca" 4872569788 "US" 40.87883 -124.146569 3 2023 "HUMAN_OBSERVATION" "GBIF"
"197" "Malus fusca" 4872536486 "CA" 48.94053 -125.542391 364 2024 "HUMAN_OBSERVATION" "GBIF"
"198" "Malus fusca" 4872347468 "US" 48.660862 -122.125275 4 2024 "HUMAN_OBSERVATION" "GBIF"
"199" "Malus fusca" 4872331128 "US" 40.828131 -124.180795 8 2021 "HUMAN_OBSERVATION" "GBIF"
"200" "Malus fusca" 4872295327 "US" 41.163938 -124.129293 NA 2022 "HUMAN_OBSERVATION" "GBIF"
"201" "Malus fusca" 4872258859 "US" 48.956055 -122.18013 4 2024 "HUMAN_OBSERVATION" "GBIF"
"202" "Malus fusca" 4872207743 "CA" 49.047722 -125.501452 20 2024 "HUMAN_OBSERVATION" "GBIF"
"203" "Malus fusca" 4872131373 "CA" 48.939422 -125.562592 16 2024 "HUMAN_OBSERVATION" "GBIF"
"204" "Malus fusca" 4872109194 "CA" 49.065743 -125.69135 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"205" "Malus fusca" 4872065667 "US" 41.163835 -124.129863 NA 2022 "HUMAN_OBSERVATION" "GBIF"
"206" "Malus fusca" 4872050382 "CA" 48.922539 -125.540397 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"207" "Malus fusca" 4872039501 "US" 41.1703 -124.160707 27847 2022 "HUMAN_OBSERVATION" "GBIF"
"208" "Malus fusca" 4867790752 "US" 48.727182 -122.305581 7 2024 "HUMAN_OBSERVATION" "GBIF"
"209" "Malus fusca" 4867692279 "CA" 49.126461 -123.20012 4 2024 "HUMAN_OBSERVATION" "GBIF"
"210" "Malus fusca" 4867687520 "CA" 49.126475 -123.1987 4 2024 "HUMAN_OBSERVATION" "GBIF"
"211" "Malus fusca" 4867607583 "CA" 49.126484 -123.200081 3 2024 "HUMAN_OBSERVATION" "GBIF"
"212" "Malus fusca" 4867582875 "CA" 49.698957 -123.1775 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"213" "Malus fusca" 4863712312 "US" 45.514973 -122.595238 5 2024 "HUMAN_OBSERVATION" "GBIF"
"214" "Malus fusca" 4863637307 "US" 47.540475 -121.546587 48 2021 "HUMAN_OBSERVATION" "GBIF"
"215" "Malus fusca" 4863566225 "CA" 49.302898 -122.70269 5 2024 "HUMAN_OBSERVATION" "GBIF"
"216" "Malus fusca" 4863543634 "CA" 48.927662 -125.540695 5 2020 "HUMAN_OBSERVATION" "GBIF"
"217" "Malus fusca" 4863512469 "US" 58.395077 -134.777595 372 2024 "HUMAN_OBSERVATION" "GBIF"
"218" "Malus fusca" 4857286468 "US" 40.7898 -124.044 128 1896 "PRESERVED_SPECIMEN" "GBIF"
"219" "Malus fusca" 4857235860 "US" 40.0171 -123.9372 1000 1923 "PRESERVED_SPECIMEN" "GBIF"
"220" "Malus fusca" 4857205604 "US" 40.7899 -124.1647 5400 1914 "PRESERVED_SPECIMEN" "GBIF"
"221" "Malus fusca" 4857200359 "US" 41.75611 -124.20056 NA 1941 "PRESERVED_SPECIMEN" "GBIF"
"222" "Malus fusca" 4857126750 "US" 41.8212522 -124.1455767 1719 1902 "PRESERVED_SPECIMEN" "GBIF"
"223" "Malus fusca" 4856723308 "US" 41.0592239 -124.1416244 1622 1933 "PRESERVED_SPECIMEN" "GBIF"
"224" "Malus fusca" 4856680641 "US" 41.1605 -124.1175 42 1930 "PRESERVED_SPECIMEN" "GBIF"
"225" "Malus fusca" 4856374877 "US" 40.476776 -123.867849 1000 1926 "PRESERVED_SPECIMEN" "GBIF"
"226" "Malus fusca" 4856347713 "US" 40.6192 -124.2046 4661 1902 "PRESERVED_SPECIMEN" "GBIF"
"227" "Malus fusca" 4856347712 "US" 41.2828 -124.0623 1527 1923 "PRESERVED_SPECIMEN" "GBIF"
"228" "Malus fusca" 4856225390 "US" 41.54694 -124.06528 NA 1901 "PRESERVED_SPECIMEN" "GBIF"
"229" "Malus fusca" 4855503842 "CA" 49.165918 -122.979573 15 2024 "HUMAN_OBSERVATION" "GBIF"
"230" "Malus fusca" 4855467608 "US" 43.993653 -123.22373 5 2024 "HUMAN_OBSERVATION" "GBIF"
"231" "Malus fusca" 4855423153 "CA" 49.337433 -123.251253 6 2024 "HUMAN_OBSERVATION" "GBIF"
